emp_no,first_name,last_name,birth_date,from_date,to_date,title
437188,Muneo,Szmurlo,1964-04-16,1988-09-19,9999-01-01,Senior Engineer
437197,Supot,Stanger,1962-07-09,1992-12-17,9999-01-01,Senior Staff
437198,Boguslaw,Denna,1962-08-26,1987-04-03,9999-01-01,Senior Staff
437203,Abdelaziz,Lundstrom,1962-10-05,1987-03-30,9999-01-01,Staff
437207,Sumali,Nanard,1963-04-21,1990-12-09,9999-01-01,Senior Engineer
437227,Jiakeng,Clemencon,1963-03-31,1992-10-29,9999-01-01,Senior Staff
437245,Gro,Baezner,1962-12-02,1989-12-17,9999-01-01,Staff
437246,Chaosheng,Ozeki,1964-05-25,1985-03-02,9999-01-01,Engineer
437251,Karlis,Pleszkun,1964-12-30,1991-09-26,9999-01-01,Senior Engineer
437254,Jacopo,Farrar,1962-06-26,1991-04-22,9999-01-01,Staff
437270,Abdulah,Murillo,1963-10-03,1988-07-19,9999-01-01,Staff
437276,Dines,DeMori,1965-01-17,1987-12-07,9999-01-01,Senior Staff
437277,Jiong,Colorni,1963-05-08,1988-02-17,9999-01-01,Senior Engineer
437291,Arco,Cromarty,1962-03-14,1990-05-25,9999-01-01,Senior Engineer
437319,Bodo,Cochrane,1963-07-11,1999-07-17,9999-01-01,Staff
437320,Tetsurou,Puppe,1963-11-21,1996-05-26,9999-01-01,Engineer
437339,Palash,Yoshizawa,1962-10-15,1999-10-10,9999-01-01,Senior Staff
437340,Oscal,Jording,1962-05-15,1986-11-30,9999-01-01,Engineer
437353,Kiyotoshi,Lieberherr,1962-11-15,1992-10-22,9999-01-01,Engineer
437391,Vasilis,Rissanen,1963-10-14,1987-11-13,9999-01-01,Staff
437395,Sumant,Thambidurai,1965-01-21,1996-08-24,9999-01-01,Senior Staff
437399,Make,Birnbaum,1963-07-24,1986-01-30,9999-01-01,Engineer
437404,Sarita,Schrooten,1962-05-14,1990-01-09,9999-01-01,Senior Engineer
437437,Heekeun,Hofmeyr,1964-11-08,1990-07-14,9999-01-01,Senior Engineer
437438,Premal,Ellozy,1964-10-18,1991-11-30,9999-01-01,Senior Engineer
437458,Hirochika,Einsfeld,1962-10-07,1987-09-19,9999-01-01,Senior Engineer
437459,Bernt,Cummings,1963-09-20,1985-07-20,9999-01-01,Staff
437463,Bangqing,Merro,1962-02-15,1997-04-10,9999-01-01,Senior Engineer
437466,Geoff,Flasterstein,1964-09-18,1990-05-22,9999-01-01,Assistant Engineer
437474,Kerryn,Selenyi,1962-10-07,1989-01-21,9999-01-01,Senior Staff
437475,Hidekazu,Cairo,1963-02-06,1986-09-22,9999-01-01,Staff
437478,Masoud,Stavenow,1963-06-05,1988-01-05,9999-01-01,Technique Leader
437495,Itzchak,Baar,1963-02-01,1993-05-03,9999-01-01,Senior Engineer
437499,Mamdouh,Lipner,1962-03-04,1998-11-25,9999-01-01,Staff
437506,Jeane,Kropp,1963-01-21,1988-10-04,9999-01-01,Engineer
437512,Sailaja,Tiemann,1964-11-22,1987-04-24,9999-01-01,Engineer
437537,Shooichi,Bazelow,1963-09-20,1987-01-24,9999-01-01,Senior Engineer
437548,Suebskul,Luby,1964-11-24,1985-05-31,9999-01-01,Staff
437552,Nitsan,Xiaoshan,1964-03-20,1999-04-20,9999-01-01,Staff
437573,Rajmohan,Varley,1963-11-06,1988-09-14,9999-01-01,Engineer
437577,Mayumi,Lichtman,1962-07-30,1999-04-10,9999-01-01,Technique Leader
437613,Greger,Nyrup,1963-08-03,1987-08-02,9999-01-01,Senior Staff
437616,Yinghua,Hambrick,1964-03-10,1987-06-04,9999-01-01,Senior Engineer
437624,Xudong,Alpin,1964-02-04,1999-05-07,9999-01-01,Engineer
437630,Fay,Suermann,1963-06-16,1991-06-15,9999-01-01,Engineer
437640,Shaw,Trystram,1964-07-27,1993-09-14,9999-01-01,Assistant Engineer
437646,Przemyslawa,Maksimenko,1963-10-28,1988-10-23,9999-01-01,Senior Engineer
437699,Nathalie,Antonakopoulos,1964-03-27,1987-07-28,9999-01-01,Technique Leader
437709,Mototsugu,Baaz,1963-02-26,1985-02-05,9999-01-01,Staff
437713,Munenori,Shackel,1964-12-10,1985-12-01,9999-01-01,Senior Staff
437722,Shao,Tiemann,1964-09-29,1999-07-21,9999-01-01,Engineer
437726,Mitsuyuki,Merlo,1962-12-22,1986-01-16,9999-01-01,Senior Engineer
437727,Pranay,Sidou,1963-04-06,1986-12-14,9999-01-01,Senior Staff
437734,Sergi,Staudhammer,1962-11-17,1993-02-15,9999-01-01,Senior Staff
437739,Van,Garnick,1962-07-30,1987-07-12,9999-01-01,Engineer
437747,Munehiko,Chachaty,1963-09-02,1999-05-26,9999-01-01,Senior Staff
437766,Vojin,Pezzoli,1964-01-19,1989-03-02,9999-01-01,Senior Engineer
437769,Florina,Landherr,1963-06-02,2002-03-26,9999-01-01,Technique Leader
437771,Aksel,Stemann,1964-09-17,1987-12-08,9999-01-01,Senior Staff
437773,Lobel,Scallan,1962-07-04,1990-10-09,9999-01-01,Senior Engineer
437777,Pramod,Pokrovskii,1962-03-11,1997-02-24,9999-01-01,Engineer
437780,Stella,Sethi,1964-12-26,1985-03-30,9999-01-01,Senior Engineer
437791,Sadok,Pehl,1964-12-01,1997-10-29,9999-01-01,Senior Staff
437793,Chikako,Cherinka,1962-09-23,1995-09-21,9999-01-01,Technique Leader
437826,Emdad,Giarratana,1964-10-29,1987-03-13,9999-01-01,Senior Staff
437835,Yuqun,Setiz,1962-05-07,1998-06-02,9999-01-01,Technique Leader
437846,Yaghout,Ramsay,1963-06-26,1986-08-05,9999-01-01,Senior Engineer
437859,Arie,Lieberherr,1962-04-28,1995-08-01,9999-01-01,Senior Staff
437862,Kwan,McAffer,1963-08-14,1986-11-24,9999-01-01,Senior Staff
437863,Sanjai,Neiman,1963-08-22,1996-09-20,9999-01-01,Senior Staff
437885,Roded,Wielonsky,1962-03-20,1987-04-12,9999-01-01,Senior Staff
437897,Holgard,Nannarelli,1962-03-19,1996-10-01,9999-01-01,Engineer
437898,Huei,Esteva,1964-08-09,1994-04-18,9999-01-01,Staff
437920,Pranay,Tchuente,1964-02-21,1994-12-09,9999-01-01,Senior Engineer
437947,Arumugam,Muhlberg,1964-12-17,1986-02-08,9999-01-01,Senior Engineer
437959,Yannik,Kalafatis,1964-03-20,1995-11-19,9999-01-01,Senior Engineer
437960,DeForest,Remmele,1963-01-14,1985-07-20,9999-01-01,Senior Staff
437971,Adil,Litecky,1963-06-21,1985-05-10,9999-01-01,Senior Engineer
437979,Sivanarayana,Luft,1962-09-11,1992-06-02,9999-01-01,Engineer
437989,Mikhail,Gini,1962-03-11,1989-08-26,9999-01-01,Staff
437995,Uli,Hatcliff,1964-08-24,1986-03-30,9999-01-01,Senior Staff
438000,Chenyi,Pillow,1963-11-14,1989-06-24,9999-01-01,Senior Staff
438006,Billie,Feinberg,1964-04-20,1985-11-04,9999-01-01,Engineer
438026,Utpal,Rahier,1964-02-08,1992-09-10,9999-01-01,Senior Staff
438069,Jiafu,Naudin,1963-01-30,1998-05-08,9999-01-01,Staff
438080,Gretta,Deverell,1962-09-29,1987-07-21,9999-01-01,Senior Engineer
438083,Boguslaw,Rajala,1962-02-18,1987-07-20,9999-01-01,Senior Engineer
438091,Jaques,Taneja,1964-02-24,1987-07-06,9999-01-01,Senior Engineer
438107,Stepehn,Gimbel,1962-08-10,1995-08-21,9999-01-01,Engineer
438119,Yoshimitsu,Kuzuoka,1962-10-29,1987-04-02,9999-01-01,Senior Staff
438148,Yurii,Schrooten,1962-07-04,1986-02-24,9999-01-01,Senior Staff
438149,Xiaobin,Nastansky,1964-06-12,1995-09-01,9999-01-01,Senior Staff
438152,Frazer,Mahnke,1962-07-25,1985-07-20,9999-01-01,Engineer
438166,Chuanti,Mullainathan,1963-05-12,1999-07-29,9999-01-01,Engineer
438173,Suvo,Ecklund,1964-02-02,1996-07-17,9999-01-01,Technique Leader
438185,Bluma,Schach,1962-11-11,1989-04-19,9999-01-01,Engineer
438206,Martina,Feinberg,1963-07-29,1995-07-09,9999-01-01,Senior Staff
438213,Lorien,Zultner,1964-10-01,1990-01-03,9999-01-01,Senior Staff
438222,Herbert,Daescu,1962-05-13,1988-07-24,9999-01-01,Engineer
438230,Gladys,Chenoweth,1962-12-23,1993-01-17,9999-01-01,Staff
438234,Barun,Ratnaker,1963-05-18,1991-03-17,9999-01-01,Staff
438239,Gaurav,Dahlbom,1964-10-18,1996-10-03,9999-01-01,Technique Leader
438242,Yongmao,Lichtman,1962-09-07,1987-08-09,9999-01-01,Senior Staff
438256,Moto,Grospietsch,1963-10-06,1988-04-29,9999-01-01,Engineer
438261,Christophe,Schurmann,1963-08-03,1986-03-13,9999-01-01,Engineer
438264,Rasikan,Barreiro,1965-01-19,1991-09-27,9999-01-01,Staff
438279,Paddy,Quittner,1963-03-21,1991-10-08,9999-01-01,Staff
438280,Yuping,Stavenow,1963-12-30,1997-09-07,9999-01-01,Senior Engineer
438313,Sugwoo,Birke,1962-11-18,1985-03-09,9999-01-01,Staff
438315,Christfried,Couchot,1962-06-07,1997-12-14,9999-01-01,Senior Staff
438321,Basim,Skrikant,1962-09-23,1996-07-19,9999-01-01,Staff
438323,Mang,Hoppenstand,1964-11-15,1996-11-15,9999-01-01,Staff
438326,Dannz,Perna,1964-08-03,1992-06-02,9999-01-01,Staff
438336,Hausi,Przulj,1964-02-29,2000-01-07,9999-01-01,Engineer
438345,Taegyun,Coorg,1964-08-04,1990-12-20,9999-01-01,Senior Engineer
438353,Frazer,Pearson,1964-05-24,1985-03-11,9999-01-01,Staff
438364,Jaewon,Himler,1963-04-11,1985-02-15,9999-01-01,Technique Leader
438399,Satoru,Kavvadias,1962-07-27,1997-12-01,9999-01-01,Senior Staff
438436,Lobel,Simkin,1963-12-25,1993-02-06,9999-01-01,Senior Engineer
438448,Vishwani,Debuse,1964-11-05,1986-08-14,9999-01-01,Engineer
438469,Christoper,Jakobus,1964-10-13,1985-10-21,9999-01-01,Senior Engineer
438470,Huican,Ramsak,1962-08-16,1987-07-02,9999-01-01,Senior Staff
438479,Jenwei,Weiland,1964-08-19,1995-01-10,9999-01-01,Staff
438482,Changho,Markovitch,1963-07-15,1986-06-26,9999-01-01,Senior Staff
438507,Val,Terwilliger,1964-05-18,1985-12-08,9999-01-01,Senior Staff
438543,Kolar,Constantine,1964-03-21,1988-06-20,9999-01-01,Senior Engineer
438549,Margo,Riexinger,1964-12-01,1987-09-01,9999-01-01,Staff
438555,Wonhee,Bisiani,1964-09-19,1991-12-23,9999-01-01,Senior Staff
438566,Sanjay,Vidal,1962-08-23,1987-11-29,9999-01-01,Engineer
438630,Youpyo,Khasidashvili,1963-11-12,1987-01-14,9999-01-01,Senior Staff
438633,Chinhyun,Merks,1962-06-19,1985-05-07,9999-01-01,Senior Staff
438635,Jaewoo,Farrag,1964-11-10,1987-12-03,9999-01-01,Staff
438656,Toshiko,Iacovou,1962-05-01,1991-12-24,9999-01-01,Staff
438677,Yuriy,Picaronny,1962-04-07,1987-09-08,9999-01-01,Senior Engineer
438697,Aiichiro,Perng,1964-09-27,1991-12-11,9999-01-01,Senior Staff
438711,Martine,Winter,1963-03-01,1987-11-05,9999-01-01,Engineer
438717,Stepehn,Denti,1963-10-28,1999-04-09,9999-01-01,Engineer
438742,Christoph,Escriba,1963-08-05,1988-01-27,9999-01-01,Engineer
438745,Shietung,Shokrollahi,1963-01-04,1987-08-29,9999-01-01,Technique Leader
438750,Yurij,Yurov,1963-12-05,1985-06-10,9999-01-01,Staff
438751,Juichirou,Levasseur,1964-09-27,1987-04-24,9999-01-01,Engineer
438753,Basim,Litvinov,1962-04-19,1996-03-07,9999-01-01,Engineer
438767,Sreenivas,Naudin,1962-10-09,1985-09-17,9999-01-01,Engineer
438775,Ayakannu,Zambonelli,1964-08-20,1987-08-19,9999-01-01,Senior Staff
438786,Bernardo,Kaiserswerth,1963-04-07,1985-03-24,9999-01-01,Staff
438788,Phillip,Shokrollahi,1964-05-04,1985-07-30,9999-01-01,Senior Staff
438796,Uzi,Sevcikova,1963-07-30,1988-01-30,9999-01-01,Senior Staff
438802,Nirmal,McAlpine,1962-09-25,1989-08-14,9999-01-01,Assistant Engineer
438818,Serap,Rusmann,1964-06-08,1987-11-11,9999-01-01,Assistant Engineer
438836,Bowen,Nishimukai,1964-07-09,1988-05-19,9999-01-01,Senior Engineer
438839,Debatosh,Camarinopoulos,1964-01-23,1998-02-18,9999-01-01,Senior Engineer
438844,Kasturi,Chvatal,1963-05-19,1991-06-10,9999-01-01,Staff
438857,Kankanahalli,Baak,1963-10-07,1987-09-01,9999-01-01,Technique Leader
438867,Mandell,Mandell,1963-09-13,1987-07-29,9999-01-01,Senior Engineer
438890,Parke,Pagter,1963-03-29,1998-07-04,9999-01-01,Staff
438901,Lubomir,Iwayama,1963-07-10,1992-06-02,9999-01-01,Senior Engineer
438912,Takahiro,Chinin,1962-09-03,1996-05-25,9999-01-01,Staff
438916,Yefim,Doering,1962-12-15,1986-03-13,9999-01-01,Senior Staff
438918,Xiaoheng,Antonisse,1963-01-10,1986-07-13,9999-01-01,Senior Engineer
438925,Yagil,Ohori,1962-05-13,1985-07-16,9999-01-01,Engineer
438927,Rayond,Litzler,1964-11-03,1988-09-19,9999-01-01,Senior Engineer
438928,Xuejun,Luby,1963-02-03,1985-04-14,9999-01-01,Senior Engineer
438961,Marsha,Albarhamtoshy,1964-06-06,1987-02-04,9999-01-01,Senior Staff
438965,Anyuan,Lores,1963-10-04,1985-09-10,9999-01-01,Staff
438974,Shunichi,Shimshoni,1964-10-11,1986-10-04,9999-01-01,Engineer
438975,Jahangir,Masand,1964-01-20,1987-07-29,9999-01-01,Engineer
438980,Mohd,Salinas,1964-01-28,1994-05-31,9999-01-01,Engineer
438983,Waiman,McClurg,1963-04-10,1992-07-12,9999-01-01,Staff
438991,Alexius,Tramer,1962-10-22,1993-11-09,9999-01-01,Engineer
438993,Alassane,Conte,1962-02-23,1998-08-09,9999-01-01,Engineer
438995,Taiji,Rabejac,1964-07-07,1985-09-06,9999-01-01,Senior Staff
438996,Doowon,Hartvigsen,1963-10-29,1990-11-20,9999-01-01,Senior Engineer
439005,Palash,Gecsei,1964-08-20,1986-02-18,9999-01-01,Engineer
439016,Jungsoon,Zschoche,1963-10-27,1985-06-05,9999-01-01,Senior Engineer
439028,Elvia,Spinelli,1963-08-08,1991-01-11,9999-01-01,Senior Engineer
439038,JoAnne,Takanami,1962-07-23,2000-01-09,9999-01-01,Staff
439042,Heather,Ghelli,1964-09-14,1987-05-21,9999-01-01,Senior Engineer
439047,Huican,Wielonsky,1964-08-30,1987-07-06,9999-01-01,Senior Staff
439057,Dietrich,Cooley,1962-02-21,1989-03-23,9999-01-01,Senior Staff
439082,Arvin,Beidas,1962-02-08,1988-09-29,9999-01-01,Engineer
439127,Carrsten,Muntz,1963-11-16,1986-04-25,9999-01-01,Senior Staff
439138,Geoffry,Stranks,1962-10-14,1987-05-24,9999-01-01,Senior Staff
439149,Branimir,Pocchiola,1963-08-17,1988-12-27,9999-01-01,Staff
439155,Basil,Merlo,1962-12-12,1985-04-30,9999-01-01,Engineer
439186,Shahaf,Magliocco,1964-03-22,1994-12-24,9999-01-01,Senior Staff
439217,Deborah,Glinert,1963-11-05,1987-12-09,9999-01-01,Senior Staff
439221,Yucel,Miculan,1963-03-03,1990-06-19,9999-01-01,Senior Engineer
439263,Perry,Gluchowski,1964-12-05,1997-04-11,9999-01-01,Staff
439268,Bangqing,Siepmann,1963-09-04,1988-05-26,9999-01-01,Senior Engineer
439271,Georg,Toyoshima,1963-07-23,1986-06-27,9999-01-01,Senior Staff
439280,Rimli,Coors,1962-05-03,1990-09-20,9999-01-01,Senior Engineer
439299,Arup,Geffroy,1963-04-09,1987-10-19,9999-01-01,Engineer
439312,Neelam,Teitelbaum,1962-12-06,1999-05-05,9999-01-01,Senior Staff
439317,Kendra,Litzkow,1962-07-11,1987-05-11,9999-01-01,Senior Staff
439330,Chuanyi,Knightly,1964-08-08,1996-11-27,9999-01-01,Assistant Engineer
439331,Feiyu,Ramsey,1963-12-16,1986-06-06,9999-01-01,Engineer
439370,Gio,Clouatre,1964-01-26,1989-07-04,9999-01-01,Engineer
439373,Zsolt,Binkley,1963-09-22,1996-02-17,9999-01-01,Senior Staff
439374,Khosrow,Zaccaria,1964-07-27,1988-01-30,9999-01-01,Senior Staff
439381,Ramachenga,Ferretti,1963-10-18,1985-04-25,9999-01-01,Senior Engineer
439391,Greger,Soicher,1964-05-15,1986-02-28,9999-01-01,Senior Engineer
439393,Mabry,Attimonelli,1962-08-30,1992-08-20,9999-01-01,Staff
439397,Serif,Bennet,1963-05-13,1987-05-25,9999-01-01,Staff
439403,Katsuo,Armand,1964-05-21,1988-02-07,9999-01-01,Engineer
439410,Chikako,McFarlan,1963-09-28,1990-12-13,9999-01-01,Senior Staff
439459,Kazunori,Birke,1964-07-04,1986-02-25,9999-01-01,Senior Engineer
439464,Serap,Chaudhury,1964-01-04,1988-02-12,9999-01-01,Senior Engineer
439470,Subhada,Steenbeek,1963-08-28,2001-07-15,9999-01-01,Staff
439474,Chiranjit,Pargaonkar,1963-12-01,1989-10-18,9999-01-01,Senior Staff
439476,Phuoc,Denos,1962-02-21,1988-07-20,9999-01-01,Senior Engineer
439477,Basil,Stemann,1964-08-09,1995-10-12,9999-01-01,Engineer
439491,Amstein,Escriba,1962-06-14,2001-07-05,9999-01-01,Staff
439494,Goa,Swick,1964-09-07,1985-02-05,9999-01-01,Senior Staff
439508,Arnd,Ramaiah,1962-08-27,1988-12-23,9999-01-01,Senior Engineer
439540,King,Thiran,1962-07-08,1998-05-09,9999-01-01,Senior Engineer
439550,Nathalie,Felcyn,1962-09-10,1985-10-26,9999-01-01,Senior Staff
439554,Valeska,Leonhardt,1964-07-27,1987-10-23,9999-01-01,Senior Staff
439556,Sukumar,Kragelund,1963-09-01,1998-07-23,9999-01-01,Engineer
439561,Ult,Rahimi,1963-06-11,1987-04-14,9999-01-01,Senior Staff
439562,Goncalo,Cherinka,1964-10-30,1988-07-01,9999-01-01,Senior Staff
439565,Kyoichi,Ashish,1962-09-19,1998-02-22,9999-01-01,Senior Staff
439566,Sigeru,Detkin,1963-10-22,1985-06-01,9999-01-01,Engineer
439578,Tsuneo,Quaggetto,1964-01-29,1997-06-07,9999-01-01,Senior Engineer
439581,Kristin,Falster,1963-09-09,1988-01-12,9999-01-01,Technique Leader
439582,Berto,Cappelli,1962-12-31,1986-06-06,9999-01-01,Technique Leader
439590,Gianluca,Baezner,1962-04-01,1987-09-02,9999-01-01,Senior Engineer
439607,Moheb,Skrikant,1964-05-16,1986-02-19,9999-01-01,Staff
439619,Jaihie,Passafiume,1962-09-03,1991-08-08,9999-01-01,Engineer
439621,Lijie,Mundy,1963-09-01,1985-11-13,9999-01-01,Senior Engineer
439633,Lokesh,Merey,1962-11-03,1988-03-19,9999-01-01,Senior Staff
439641,Florian,Antonisse,1964-07-23,1992-01-09,9999-01-01,Senior Staff
439654,Josyula,Byoun,1963-01-15,1995-07-07,9999-01-01,Engineer
439672,Kazuhiro,Kilgour,1964-08-11,1995-06-09,9999-01-01,Senior Engineer
439676,Lena,Karnin,1962-06-09,1996-01-01,9999-01-01,Senior Staff
439679,Eran,Sudbeck,1963-05-20,1990-05-17,9999-01-01,Senior Engineer
439690,Pranay,Mitina,1962-01-09,1997-07-26,9999-01-01,Engineer
439697,Froduald,Suomi,1964-01-22,1988-07-17,9999-01-01,Senior Staff
439700,Arup,Ciolek,1964-09-07,1986-07-25,9999-01-01,Engineer
439713,Yuuichi,Boudaillier,1964-01-16,1988-01-30,9999-01-01,Senior Staff
439714,Fay,Alameldin,1963-09-02,1985-10-02,9999-01-01,Senior Staff
439761,Gil,Dengi,1964-10-14,1990-03-03,9999-01-01,Senior Engineer
439768,Tze,Pero,1964-10-11,1987-10-11,9999-01-01,Senior Staff
439773,Licheng,Stamatiou,1963-01-14,1985-05-28,9999-01-01,Senior Staff
439779,Teunis,Rodite,1963-02-18,1988-11-16,9999-01-01,Engineer
439783,Gay,Kadhim,1963-12-01,1989-11-21,9999-01-01,Senior Engineer
439802,Ewing,Mamelak,1964-12-26,1989-01-09,9999-01-01,Engineer
439810,Suzette,Atchley,1962-12-21,1988-12-30,9999-01-01,Senior Engineer
439818,Hugh,Roisin,1964-06-20,1986-12-23,9999-01-01,Engineer
439822,Doowon,Swick,1963-11-25,1987-01-16,9999-01-01,Assistant Engineer
439828,Mikhail,Domenig,1964-02-17,1997-02-20,9999-01-01,Staff
439831,Piyush,Stasinski,1964-07-28,1990-05-05,9999-01-01,Senior Staff
439833,Sariel,Trystram,1963-12-09,1993-09-23,9999-01-01,Staff
439850,Masato,Terlouw,1962-04-16,1992-12-10,9999-01-01,Senior Engineer
439857,Otilia,Halevi,1964-03-11,1991-08-06,9999-01-01,Senior Staff
439861,Zhenbing,Peac,1962-05-29,1993-07-13,9999-01-01,Senior Staff
439881,Leon,Tyugu,1964-07-12,1998-08-02,9999-01-01,Staff
439883,Shahaf,Ginesta,1964-05-21,1988-03-11,9999-01-01,Engineer
439901,Hyuckchul,Sigstam,1962-07-20,1987-05-30,9999-01-01,Staff
439905,Kousuke,Levasseur,1965-01-03,1990-03-16,9999-01-01,Staff
439907,Moti,Weisert,1962-03-06,1987-01-26,9999-01-01,Senior Engineer
439917,Baziley,Beidas,1963-03-18,1995-10-06,9999-01-01,Staff
439920,Ute,Stiles,1964-11-28,1985-05-18,9999-01-01,Senior Staff
439935,Leaf,Menhardt,1962-05-26,1997-09-10,9999-01-01,Assistant Engineer
439936,Ishfaq,Flowers,1962-05-21,1995-11-11,9999-01-01,Engineer
439940,Nathalie,Vendrig,1964-12-17,1985-03-17,9999-01-01,Staff
439952,Heather,Murillo,1962-12-26,1986-09-20,9999-01-01,Engineer
439955,Zhiguo,Kumaresan,1963-08-15,1987-07-21,9999-01-01,Senior Staff
439957,Arno,Velasco,1964-03-17,1985-09-30,9999-01-01,Staff
439963,Reinhard,Kawashima,1964-10-02,1988-12-28,9999-01-01,Senior Staff
439971,Hideyuki,Bage,1964-07-05,1995-03-08,9999-01-01,Engineer
439975,Harngdar,Emiris,1962-01-02,2002-01-29,9999-01-01,Staff
439980,Basim,Merro,1962-04-17,1997-08-03,9999-01-01,Senior Engineer
439990,Yinlin,Dahlbom,1962-10-25,1988-12-21,9999-01-01,Senior Staff
439996,Sanjiv,Speel,1964-09-14,1987-05-31,9999-01-01,Senior Engineer
440009,Billur,Heemskerk,1962-12-27,1987-09-25,9999-01-01,Senior Staff
440011,Gretta,Schaad,1964-12-05,1988-04-08,9999-01-01,Senior Staff
440015,Shahab,Anily,1963-06-14,1985-10-26,9999-01-01,Engineer
440017,Nakhoon,Siksek,1964-02-16,1999-11-25,9999-01-01,Engineer
440018,Gian,Gunderson,1963-08-04,1987-03-21,9999-01-01,Senior Engineer
440041,Wonhee,Ducloy,1962-09-02,1986-09-12,9999-01-01,Senior Engineer
440080,Moto,Jonsson,1963-09-25,1997-10-01,9999-01-01,Engineer
440114,Syozo,Peek,1964-12-09,1991-01-12,9999-01-01,Senior Staff
440118,Moss,Trumbly,1963-09-26,1992-01-19,9999-01-01,Senior Engineer
440162,Vatsa,Baik,1962-04-23,1996-08-03,9999-01-01,Staff
440203,Ranga,Bach,1962-01-11,1986-02-26,9999-01-01,Senior Staff
440223,Shuzo,Przulj,1962-02-25,1995-05-26,9999-01-01,Engineer
440225,Yongqiao,Rusterholz,1962-11-08,1986-06-05,9999-01-01,Engineer
440226,Thodoros,Albarhamtoshy,1963-01-30,1985-05-06,9999-01-01,Senior Engineer
440253,Jeanne,Peir,1964-10-21,1992-01-31,9999-01-01,Senior Staff
440270,Pradeep,Karner,1962-02-11,1994-02-28,9999-01-01,Engineer
440289,Gina,Birke,1964-05-06,1986-12-05,9999-01-01,Engineer
440296,Jaewoo,Schaar,1962-03-28,1989-05-13,9999-01-01,Senior Engineer
440320,Maya,Kossowski,1964-10-04,1987-07-11,9999-01-01,Technique Leader
440322,Mingsen,Wuwongse,1963-11-14,1992-02-05,9999-01-01,Senior Engineer
440328,Kristen,Reistad,1964-03-15,1986-04-11,9999-01-01,Senior Engineer
440345,Aloys,Gopalakrishnan,1964-12-28,1997-07-31,9999-01-01,Engineer
440351,Odysseas,Bruckman,1963-08-26,1996-11-11,9999-01-01,Senior Staff
440362,Bader,Harllee,1963-04-20,1995-11-03,9999-01-01,Senior Engineer
440379,Tran,Brendel,1962-03-09,1996-11-17,9999-01-01,Staff
440427,Kasidit,Swen,1962-08-14,1986-08-19,9999-01-01,Senior Staff
440443,Branimir,Emmart,1962-10-24,1992-06-18,9999-01-01,Senior Staff
440449,Arto,Brattka,1962-12-19,1988-06-25,9999-01-01,Engineer
440469,Jianhao,VanScheik,1963-07-11,1999-11-01,9999-01-01,Staff
440473,Pranas,Luck,1962-06-11,1986-09-13,9999-01-01,Senior Staff
440479,Masato,Jenevein,1964-10-31,1986-03-13,9999-01-01,Staff
440483,Amalendu,Luks,1964-12-12,1985-11-15,9999-01-01,Senior Staff
440500,Zine,Merkl,1962-07-08,1991-07-18,9999-01-01,Senior Engineer
440526,Mircea,Sessa,1964-10-14,1985-02-11,9999-01-01,Senior Engineer
440527,Weiye,Engelmann,1962-11-22,1994-08-23,9999-01-01,Senior Staff
440557,Dharmaraja,Stifter,1964-10-15,1990-08-21,9999-01-01,Senior Staff
440561,Zeljko,Chinin,1964-08-24,1998-11-24,9999-01-01,Staff
440578,Vishv,Bahr,1964-04-21,1987-02-02,9999-01-01,Senior Engineer
440595,Debatosh,Ranst,1963-01-06,1988-06-20,9999-01-01,Staff
440615,Aron,Pews,1962-07-06,1986-03-10,9999-01-01,Engineer
440622,Kristina,Perl,1964-01-25,1986-05-09,9999-01-01,Engineer
440629,Boguslaw,Mayerwieser,1964-04-21,1985-10-21,9999-01-01,Senior Staff
440634,Carrsten,Hofman,1963-12-31,1988-01-27,9999-01-01,Senior Engineer
440642,Snehasis,Kalsbeek,1965-01-14,1988-01-06,9999-01-01,Senior Staff
440661,Sibyl,Krychniak,1964-08-29,1992-04-30,9999-01-01,Staff
440663,Pasqua,Ellozy,1964-01-10,1998-12-09,9999-01-01,Senior Staff
440677,Masami,Antonakopoulos,1962-04-26,1985-12-05,9999-01-01,Senior Engineer
440679,Emran,Picco,1962-05-22,1988-08-17,9999-01-01,Staff
440682,Masasuke,Deville,1964-12-27,1988-03-22,9999-01-01,Senior Staff
440705,Mitsuyuki,DiGiano,1964-10-04,1992-06-08,9999-01-01,Engineer
440720,Leszek,Strehl,1963-02-03,1996-07-19,9999-01-01,Senior Engineer
440724,Hilari,Chleq,1963-08-26,1988-04-09,9999-01-01,Senior Staff
440729,Mabo,Lieblein,1962-05-18,1988-07-23,9999-01-01,Engineer
440742,Margo,Demeyer,1963-11-08,1988-02-21,9999-01-01,Senior Engineer
440770,Tsvetan,Pagter,1962-04-12,1988-12-19,9999-01-01,Senior Engineer
440772,Zijian,Claffy,1962-10-02,1997-02-18,9999-01-01,Senior Engineer
